            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,        Sensor,          Gain
1551299580,           2019-02-27 20:33:00,           2019-02-27 14:33:00,2.7,2.786,98.28336,10
1551300180,           2019-02-27 20:43:00,           2019-02-27 14:43:00,2.69,2.796,97.98172,10
1551300780,           2019-02-27 20:53:00,           2019-02-27 14:53:00,2.69,2.807,98.39099,10
1551301380,           2019-02-27 21:03:00,           2019-02-27 15:03:00,2.69,2.753,97.45385,10
1551301980,           2019-02-27 21:13:00,           2019-02-27 15:13:00,2.69,2.818,97.94882,10
1551302580,           2019-02-27 21:23:00,           2019-02-27 15:23:00,2.69,2.786,97.4847,10
1551303180,           2019-02-27 21:33:00,           2019-02-27 15:33:00,2.69,2.796,97.36953,10
1551303780,           2019-02-27 21:43:00,           2019-02-27 15:43:00,2.69,2.775,98.72417,10
1551304380,           2019-02-27 21:53:00,           2019-02-27 15:53:00,2.69,2.807,98.47257,10
1551304980,           2019-02-27 22:03:00,           2019-02-27 16:03:00,2.69,2.775,97.86107,10
1551305580,           2019-02-27 22:13:00,           2019-02-27 16:13:00,2.69,2.786,97.36473,10
1551306180,           2019-02-27 22:23:00,           2019-02-27 16:23:00,2.69,2.764,98.07701,10
1551306780,           2019-02-27 22:33:00,           2019-02-27 16:33:00,2.69,2.786,98.6988,10
1551307380,           2019-02-27 22:43:00,           2019-02-27 16:43:00,2.69,2.818,98.55964,10
1551307980,           2019-02-27 22:53:00,           2019-02-27 16:53:00,2.69,2.828,97.84736,10
1551308580,           2019-02-27 23:03:00,           2019-02-27 17:03:00,2.69,2.775,97.63758,10
1551309180,           2019-02-27 23:13:00,           2019-02-27 17:13:00,2.69,2.721,98.16408,10
1551309780,           2019-02-27 23:23:00,           2019-02-27 17:23:00,2.69,2.796,97.93785,10
1551310380,           2019-02-27 23:33:00,           2019-02-27 17:33:00,2.69,2.764,98.22509,10
1551310980,           2019-02-27 23:43:00,           2019-02-27 17:43:00,2.69,2.775,98.20727,10
1551311580,           2019-02-27 23:53:00,           2019-02-27 17:53:00,2.69,2.828,98.12843,10
1551312180,           2019-02-28 00:03:00,           2019-02-27 18:03:00,2.7,2.828,97.58822,10
1551312780,           2019-02-28 00:13:00,           2019-02-27 18:13:00,2.69,2.828,97.27835,10
1551313380,           2019-02-28 00:23:00,           2019-02-27 18:23:00,2.69,2.786,97.61016,10
1551313980,           2019-02-28 00:33:00,           2019-02-27 18:33:00,2.69,2.796,97.89329,10
1551314580,           2019-02-28 00:43:00,           2019-02-27 18:43:00,2.69,2.775,97.65746,10
1551315180,           2019-02-28 00:53:00,           2019-02-27 18:53:00,2.69,2.786,97.87067,10
1551315780,           2019-02-28 01:03:00,           2019-02-27 19:03:00,2.69,2.786,97.85284,10
1551316380,           2019-02-28 01:13:00,           2019-02-27 19:13:00,2.69,2.764,97.19883,10
1551316980,           2019-02-28 01:23:00,           2019-02-27 19:23:00,2.69,2.786,98.26485,10
1551317580,           2019-02-28 01:33:00,           2019-02-27 19:33:00,2.69,2.818,97.35102,10
1551318180,           2019-02-28 01:43:00,           2019-02-27 19:43:00,2.69,2.786,97.02128,10
1551318780,           2019-02-28 01:53:00,           2019-02-27 19:53:00,2.69,2.796,98.46161,10
1551319380,           2019-02-28 02:03:00,           2019-02-27 20:03:00,2.69,2.796,98.28474,10
1551319980,           2019-02-28 02:13:00,           2019-02-27 20:13:00,2.69,2.786,99.31922,10
1551320580,           2019-02-28 02:23:00,           2019-02-27 20:23:00,2.69,2.786,98.53976,10
1551321180,           2019-02-28 02:33:00,           2019-02-27 20:33:00,2.69,2.796,97.29207,10
1551321780,           2019-02-28 02:43:00,           2019-02-27 20:43:00,2.69,2.786,97.78223,10
1551322380,           2019-02-28 02:53:00,           2019-02-27 20:53:00,2.69,2.764,98.55758,10
1551322980,           2019-02-28 03:03:00,           2019-02-27 21:03:00,2.68,2.796,98.85305,10
1551323580,           2019-02-28 03:13:00,           2019-02-27 21:13:00,2.69,2.753,99.11699,10
1551324180,           2019-02-28 03:23:00,           2019-02-27 21:23:00,2.69,2.818,97.90494,10
1551324780,           2019-02-28 03:33:00,           2019-02-27 21:33:00,2.69,2.786,98.90927,10
1551325380,           2019-02-28 03:43:00,           2019-02-27 21:43:00,2.69,2.786,97.92757,10
1551325980,           2019-02-28 03:53:00,           2019-02-27 21:53:00,2.69,2.775,98.76873,10
1551326580,           2019-02-28 04:03:00,           2019-02-27 22:03:00,2.69,2.753,97.82748,10
1551327180,           2019-02-28 04:13:00,           2019-02-27 22:13:00,2.69,2.796,98.4904,10
1551327780,           2019-02-28 04:23:00,           2019-02-27 22:23:00,2.69,2.764,98.4712,10
1551328380,           2019-02-28 04:33:00,           2019-02-27 22:33:00,2.69,2.775,99.06489,10
1551328980,           2019-02-28 04:43:00,           2019-02-27 22:43:00,2.69,2.775,98.61174,10
1551329580,           2019-02-28 04:53:00,           2019-02-27 22:53:00,2.69,2.743,97.29069,10
1551330180,           2019-02-28 05:03:00,           2019-02-27 23:03:00,2.69,2.775,97.58411,10
1551330780,           2019-02-28 05:13:00,           2019-02-27 23:13:00,2.69,2.743,97.50664,10
1551331380,           2019-02-28 05:23:00,           2019-02-27 23:23:00,2.69,2.818,97.5608,10
1551331980,           2019-02-28 05:33:00,           2019-02-27 23:33:00,2.69,2.807,97.23311,10
1551332580,           2019-02-28 05:43:00,           2019-02-27 23:43:00,2.69,2.828,97.29001,10
1551333180,           2019-02-28 05:53:00,           2019-02-27 23:53:00,2.69,2.839,97.59508,10
1551333780,           2019-02-28 06:03:00,           2019-02-28 00:03:00,2.71,2.807,97.34485,10
1551334380,           2019-02-28 06:13:00,           2019-02-28 00:13:00,2.69,2.85,97.85764,10
1551334980,           2019-02-28 06:23:00,           2019-02-28 00:23:00,2.69,2.818,97.52652,10
1551335580,           2019-02-28 06:33:00,           2019-02-28 00:33:00,2.69,2.786,97.37844,10
1551336180,           2019-02-28 06:43:00,           2019-02-28 00:43:00,2.69,2.786,96.6456,10
1551336780,           2019-02-28 06:53:00,           2019-02-28 00:53:00,2.69,2.818,96.94381,10
1551337380,           2019-02-28 07:03:00,           2019-02-28 01:03:00,2.69,2.818,96.85812,10
1551337980,           2019-02-28 07:13:00,           2019-02-28 01:13:00,2.69,2.786,98.12363,10
1551338580,           2019-02-28 07:23:00,           2019-02-28 01:23:00,2.69,2.764,97.64375,10
1551339180,           2019-02-28 07:33:00,           2019-02-28 01:33:00,2.69,2.775,97.75892,10
1551339780,           2019-02-28 07:43:00,           2019-02-28 01:43:00,2.69,2.764,98.00298,10
1551340380,           2019-02-28 07:53:00,           2019-02-28 01:53:00,2.69,2.818,97.49567,10
1551340980,           2019-02-28 08:03:00,           2019-02-28 02:03:00,2.69,2.711,97.4895,10
1551341580,           2019-02-28 08:13:00,           2019-02-28 02:13:00,2.69,2.807,99.28289,10
1551342180,           2019-02-28 08:23:00,           2019-02-28 02:23:00,2.69,2.796,98.18327,10
1551342780,           2019-02-28 08:33:00,           2019-02-28 02:33:00,2.69,2.796,97.67803,10
1551343380,           2019-02-28 08:43:00,           2019-02-28 02:43:00,2.69,2.786,98.3149,10
1551343980,           2019-02-28 08:53:00,           2019-02-28 02:53:00,2.69,2.764,98.73514,10
1551344580,           2019-02-28 09:03:00,           2019-02-28 03:03:00,2.69,2.807,97.53681,10
1551345180,           2019-02-28 09:13:00,           2019-02-28 03:13:00,2.69,2.796,97.9687,10
1551345780,           2019-02-28 09:23:00,           2019-02-28 03:23:00,2.69,2.786,98.12158,10
1551346380,           2019-02-28 09:33:00,           2019-02-28 03:33:00,2.69,2.786,98.36769,10
1551346980,           2019-02-28 09:43:00,           2019-02-28 03:43:00,2.69,2.796,97.20774,10
1551347580,           2019-02-28 09:53:00,           2019-02-28 03:53:00,2.69,2.764,98.14488,10
1551348180,           2019-02-28 10:03:00,           2019-02-28 04:03:00,2.69,2.818,98.70223,10
1551348780,           2019-02-28 10:13:00,           2019-02-28 04:13:00,2.69,2.775,99.02375,10
1551349380,           2019-02-28 10:23:00,           2019-02-28 04:23:00,2.69,2.786,98.37043,10
1551349980,           2019-02-28 10:33:00,           2019-02-28 04:33:00,2.69,2.807,97.65678,10
1551350580,           2019-02-28 10:43:00,           2019-02-28 04:43:00,2.69,2.828,97.40998,10
1551351180,           2019-02-28 10:53:00,           2019-02-28 04:53:00,2.69,2.807,97.90152,10
1551351780,           2019-02-28 11:03:00,           2019-02-28 05:03:00,2.69,2.807,97.5704,10
1551352380,           2019-02-28 11:13:00,           2019-02-28 05:13:00,2.69,2.786,98.05439,10
1551352980,           2019-02-28 11:23:00,           2019-02-28 05:23:00,2.69,2.796,98.52262,10
1551353580,           2019-02-28 11:33:00,           2019-02-28 05:33:00,2.69,2.807,97.72739,10
1551354180,           2019-02-28 11:43:00,           2019-02-28 05:43:00,2.69,2.796,97.82405,10
1551354780,           2019-02-28 11:53:00,           2019-02-28 05:53:00,2.69,2.839,100.6684,10
1551355380,           2019-02-28 12:03:00,           2019-02-28 06:03:00,2.69,2.807,98.30804,10
1551355980,           2019-02-28 12:13:00,           2019-02-28 06:13:00,2.69,2.753,97.58479,10
1551356580,           2019-02-28 12:23:00,           2019-02-28 06:23:00,2.69,2.775,98.22304,10
1551357180,           2019-02-28 12:33:00,           2019-02-28 06:33:00,2.69,2.828,97.46962,10
1551357780,           2019-02-28 12:43:00,           2019-02-28 06:43:00,2.69,2.807,98.32244,10
1551358380,           2019-02-28 12:53:00,           2019-02-28 06:53:00,2.69,2.786,97.57382,10
1551358980,           2019-02-28 13:03:00,           2019-02-28 07:03:00,2.69,2.807,97.51007,10
1551359580,           2019-02-28 13:13:00,           2019-02-28 07:13:00,2.69,2.796,97.39832,10
1551360180,           2019-02-28 13:23:00,           2019-02-28 07:23:00,2.69,2.775,97.93168,10
1551360780,           2019-02-28 13:33:00,           2019-02-28 07:33:00,2.71,2.828,98.58775,10
1551361380,           2019-02-28 13:43:00,           2019-02-28 07:43:00,2.69,2.786,98.70703,10
1551361980,           2019-02-28 13:53:00,           2019-02-28 07:53:00,2.69,2.743,99.5242,10
1551362580,           2019-02-28 14:03:00,           2019-02-28 08:03:00,2.69,2.818,98.61174,10
1551363180,           2019-02-28 14:13:00,           2019-02-28 08:13:00,2.69,2.786,98.03588,10
1551363780,           2019-02-28 14:23:00,           2019-02-28 08:23:00,2.69,2.818,98.10581,10
1551364380,           2019-02-28 14:33:00,           2019-02-28 08:33:00,2.69,2.839,97.66843,10
1551364980,           2019-02-28 14:43:00,           2019-02-28 08:43:00,2.69,2.807,98.14488,10
1551365580,           2019-02-28 14:53:00,           2019-02-28 08:53:00,2.69,2.796,97.50184,10
1551366180,           2019-02-28 15:03:00,           2019-02-28 09:03:00,2.69,2.807,98.47669,10
1551366780,           2019-02-28 15:13:00,           2019-02-28 09:13:00,2.69,2.807,97.93785,10
1551367380,           2019-02-28 15:23:00,           2019-02-28 09:23:00,2.69,2.764,98.26897,10
1551367980,           2019-02-28 15:33:00,           2019-02-28 09:33:00,2.69,2.786,98.65013,10
1551368580,           2019-02-28 15:43:00,           2019-02-28 09:43:00,2.69,2.753,98.4239,10
1551369180,           2019-02-28 15:53:00,           2019-02-28 09:53:00,2.69,2.828,98.47737,10
1551369780,           2019-02-28 16:03:00,           2019-02-28 10:03:00,2.69,2.807,98.51302,10
1551370380,           2019-02-28 16:13:00,           2019-02-28 10:13:00,2.69,2.786,98.62614,10
1551370980,           2019-02-28 16:23:00,           2019-02-28 10:23:00,2.69,2.807,98.27857,10
1551371580,           2019-02-28 16:33:00,           2019-02-28 10:33:00,2.69,2.796,98.21618,10
1551372180,           2019-02-28 16:43:00,           2019-02-28 10:43:00,2.69,2.839,99.14715,10
1551372780,           2019-02-28 16:53:00,           2019-02-28 10:53:00,2.69,2.839,101.5082,10
1551373380,           2019-02-28 17:03:00,           2019-02-28 11:03:00,2.69,2.807,98.3005,10
1551373980,           2019-02-28 17:13:00,           2019-02-28 11:13:00,2.69,2.796,98.64053,10
1551374580,           2019-02-28 17:23:00,           2019-02-28 11:23:00,2.69,2.775,99.72438,10
1551375180,           2019-02-28 17:33:00,           2019-02-28 11:33:00,2.69,2.775,98.66933,10
1551375780,           2019-02-28 17:43:00,           2019-02-28 11:43:00,2.69,2.775,99.29317,10
1551376380,           2019-02-28 17:53:00,           2019-02-28 11:53:00,2.69,2.796,98.44515,10
1551376980,           2019-02-28 18:03:00,           2019-02-28 12:03:00,2.69,2.828,98.62819,10
1551377580,           2019-02-28 18:13:00,           2019-02-28 12:13:00,2.7,2.828,100.303,10
1551378180,           2019-02-28 18:23:00,           2019-02-28 12:23:00,2.69,2.796,98.91544,10
1551378780,           2019-02-28 18:33:00,           2019-02-28 12:33:00,2.69,2.796,98.74611,10
1551379380,           2019-02-28 18:43:00,           2019-02-28 12:43:00,2.69,2.796,100.2694,10
1551379980,           2019-02-28 18:53:00,           2019-02-28 12:53:00,2.69,2.828,98.79341,10
1551380580,           2019-02-28 19:03:00,           2019-02-28 13:03:00,2.7,2.818,98.63505,10
1551381180,           2019-02-28 19:13:00,           2019-02-28 13:13:00,2.69,2.807,100.0123,10
1551381780,           2019-02-28 19:23:00,           2019-02-28 13:23:00,2.69,2.85,99.82927,10
1551382380,           2019-02-28 19:33:00,           2019-02-28 13:33:00,2.69,2.786,97.91111,10
1551382980,           2019-02-28 19:43:00,           2019-02-28 13:43:00,2.69,2.828,98.41499,10
1551383580,           2019-02-28 19:53:00,           2019-02-28 13:53:00,2.69,2.796,98.84208,10
1551384180,           2019-02-28 20:03:00,           2019-02-28 14:03:00,2.69,2.786,98.92366,10
1551384780,           2019-02-28 20:13:00,           2019-02-28 14:13:00,2.69,2.818,98.77696,10
1551385380,           2019-02-28 20:23:00,           2019-02-28 14:23:00,2.69,2.786,97.88026,10
1551385980,           2019-02-28 20:33:00,           2019-02-28 14:33:00,2.69,2.85,100.7109,10
1551386580,           2019-02-28 20:43:00,           2019-02-28 14:43:00,2.69,2.786,98.74816,10
1551387180,           2019-02-28 20:53:00,           2019-02-28 14:53:00,2.69,2.796,98.41019,10
1551387780,           2019-02-28 21:03:00,           2019-02-28 15:03:00,2.69,2.818,97.94402,10
1551388380,           2019-02-28 21:13:00,           2019-02-28 15:13:00,2.69,2.786,100.3777,10
1551388980,           2019-02-28 21:23:00,           2019-02-28 15:23:00,2.69,2.786,98.44515,10
1551389580,           2019-02-28 21:33:00,           2019-02-28 15:33:00,2.69,2.796,101.2977,10
1551390180,           2019-02-28 21:43:00,           2019-02-28 15:43:00,2.69,2.796,98.97782,10
1551390780,           2019-02-28 21:53:00,           2019-02-28 15:53:00,2.69,2.828,99.1211,10
1551391380,           2019-02-28 22:03:00,           2019-02-28 16:03:00,2.69,2.818,98.72211,10
1551391980,           2019-02-28 22:13:00,           2019-02-28 16:13:00,2.69,2.818,99.21433,10
1551392580,           2019-02-28 22:23:00,           2019-02-28 16:23:00,2.69,2.818,98.39991,10
1551393180,           2019-02-28 22:33:00,           2019-02-28 16:33:00,2.69,2.764,100.6677,10
1551393780,           2019-02-28 22:43:00,           2019-02-28 16:43:00,2.69,2.807,98.50822,10
1551394380,           2019-02-28 22:53:00,           2019-02-28 16:53:00,2.69,2.796,98.20041,10
1551394980,           2019-02-28 23:03:00,           2019-02-28 17:03:00,2.69,2.839,101.1037,10
1551395580,           2019-02-28 23:13:00,           2019-02-28 17:13:00,2.69,2.818,97.88232,10
1551396180,           2019-02-28 23:23:00,           2019-02-28 17:23:00,2.69,2.807,97.59165,10
1551396780,           2019-02-28 23:33:00,           2019-02-28 17:33:00,2.69,2.871,98.47532,10
1551397380,           2019-02-28 23:43:00,           2019-02-28 17:43:00,2.69,2.807,98.54593,10
1551397980,           2019-02-28 23:53:00,           2019-02-28 17:53:00,2.69,2.839,99.15469,10
1551398580,           2019-03-01 00:03:00,           2019-02-28 18:03:00,2.69,2.828,100.595,10
1551399180,           2019-03-01 00:13:00,           2019-02-28 18:13:00,2.69,2.786,98.54524,10
1551399780,           2019-03-01 00:23:00,           2019-02-28 18:23:00,2.69,2.871,97.44631,10
1551400380,           2019-03-01 00:33:00,           2019-02-28 18:33:00,2.69,2.828,98.55347,10
1551400980,           2019-03-01 00:43:00,           2019-02-28 18:43:00,2.69,2.828,97.74247,10
1551401580,           2019-03-01 00:53:00,           2019-02-28 18:53:00,2.69,2.775,98.48766,10
1551402180,           2019-03-01 01:03:00,           2019-02-28 19:03:00,2.69,2.786,99.33499,10
1551402780,           2019-03-01 01:13:00,           2019-02-28 19:13:00,2.69,2.786,100.281,10
1551403380,           2019-03-01 01:23:00,           2019-02-28 19:23:00,2.68,2.807,99.14578,10
1551403980,           2019-03-01 01:33:00,           2019-02-28 19:33:00,2.69,2.807,98.01326,10
1551404580,           2019-03-01 01:43:00,           2019-02-28 19:43:00,2.69,2.839,97.95979,10
